video_id,title,channel_title,published_at,category_id,category,tags,view_count,like_count,comment_count,duration,description,fetched_at,source
_nau11SEJqI,Oru Durooha Saahacharyathil Promo Teaser | Kunchacko Boban | Sajin Gopu | Ratheesh Balakrishnan,Magic Frames,2026-04-11T13:00:07Z,24,Entertainment,"['Oru Durooha Sahacharyathil', 'Oru Durooha Sahacharyathil Movie Trailer', 'Official Trailer Oru Durooha Sahacharyathil', 'Oru Durooha sahacharyathil official trailer', 'Mlaayalam Movie', 'Malayalam new movie', 'Kunchacko boban', 'sajin gopu', 'dileesh pothan', 'chidambaram']",40352,1093,26,PT51S,"Presenting Promo Teaser of Oru Durooha Saahacharyathil Starring Kunchacko Boban , Sajin Gopu , Dileesh Pothan and Chidambaram ,with music by Dawn Vincent , directed by Ratheesh Balakrishnan Poduval


Writer & Director: Ratheesh Balakrishnan Poduval
Banner: Magic Frames , Udaya Pictures
Producers: Listin Stephen , Kunchacko Boban
Starring: Kunchacko Boban,Dileesh Pothen,Sajin Gopu,Sharanya, Chidambaram,Rajesh Madhavan, Sudheesh Etc
Co Producer: Justin Stephen 
Dop: Arjun Sethu
Editor : Manoj Kannoth
DI: Saptha Vision 
Colorist: Joyner Thomas
Music: Dawn Vincent 
Art: Indulal Kaveed
Costume: Melwy J
Makeup: Ronex Xavier
Action Director: Vicky Nandagopal
Chief Associate Director: Ajith Velayudhan
Executive Producers: Santhosh Krishnan, Naveen P Thomas 
Line Producer: Akhil Yesodharan 
Administration & Distribution Head: Babin Babu
Finance Controller: Malcom Dsilva
Production Controller: Deepak Parameswaran
Sync & Sound Design: Sreejith Sreenivasan 
Sound Mixing: Vipin Nair
Casting Directors: Thomas George,noufal V M,vaisakh Manoharan 
Choreographer: Dancing Ninja
VFX: Pictorial FX
Marketing: South Frames Entertainment,martin George Attavelil
Stills: Premlal Pattazhy 
Designs: Yellowtooths 
Pro: Manju Gopinath


#oruduroohasahacharyathil #officialtrailer #kunchackoboban #sajingopu #dileeshpothan #chidambaram #newmovietrailer #2026release 

🔔 Get alerts when we release any new video. TURN ON THE BELL ICON on the channel! 🔔

Digital Partner - AVENIRTEK DIGITAL PRIVATE LIMITED
SUBSCRIBE for more such Videos
Connect with us on:
♦ YouTube        : http://bit.ly/MagicFramesYoutube​
♦ Facebook      : http://bit.ly/MagicFramesFacebook​
♦ Twitter           : http://bit.ly/MagicFramesTwitter​
♦ Instagram     : http://bit.ly/MagicFramesInstagram​

© 2021 Magic Frames

* ANTI-PIRACY WARNING *

This content is Copyrighted to Magic Frames. Any unauthorized reproduction, redistribution or re-upload is strictly prohibited from this material.",2026-04-12T10:45:24.470229,trending
iu5V_uQgadM,I STOLE HER DIAMOND IN MINECRAFT | Soloviner,SoloViner XD,2026-04-11T08:00:00Z,20,Gaming,"['soloviner', 'minecraft']",135362,11484,995,PT11M56S,,2026-04-12T10:45:24.470229,trending
5wyqyGjVNxw,#Video - हम दउरी में तू सउरी में - #SamarSingh - #HumDauriMeTuSauri - #ShilpiRaj - Chaita Song 2026,Bawander Music,2026-04-12T00:30:13Z,10,Music,"['samar singh chaita', 'samar singh chaita song', 'chaita song samar singh', 'samar singh chaita song 2026', 'samar singh ka chaita song', 'samar singh live chaita songs', 'samar singh new chaita song', 'samar singh new song chaita', 'video song chaita samar singh', 'samar singh new live chaita songs', 'samar singh latest chaita song', 'samar singh bhojpuri chaita song', 'hum dauri me tu sauri me samar singh', 'samar singh ka gana', 'hum dauri me tu sauri me', 'samar singh chaita video song', 'samar singh song']",28866,650,38,PT7M25S,"►Subscribe Now :- /BawanderMusic 
---------------------------------------------------------------------------------------------------------
♪Full Song Available on♪ 
►Apple Music   :
►Amazon Music :
►Gaana   :
►Wynk   :
►Jio Saavn  :
►Spotify   :
►YT Music   :

---------------------------------------------------------------------------------------------------------
Audio Credits
►Code     :  
►Album   :  हम दउरी में तू सउरी में
►Singer   : Samar Singh & Shilpi Raj 
►Lyricis/Composer    :  Alok Yadav
►Music     : Rahul Yadav  
►Parikalpana   :  Samar Modi 
►Director   : Pappu Verma 
►DOP - Gaurav Rai 
►Editror - Pappu Verma, Murli
►DI - Rohit Singh
►Production   : SS Records Bhojpuri
►Team   : Samar Gupta, Rahul Gond, Sumit Tripathi
►Digital  : Malti Media 
►Graphics  :  Sonu Singh SMP
►Blessing : Mata Pita 
►Company/ Label  :  Bawander Music

--------------------------------------------------------------------------
►Digital Manage :- Malti Media 
►Digital  Partner : Mars Entertainment
-------------------------------------------------------------------------
---------------------------------------------------------------------------------------------------------
► Thanks For Watching Our  Channel.
► Subscribe For More Updates ..
►For Trade Inquiry Email On :-",2026-04-12T10:45:24.470229,trending
10RbWDAydCc,Goli Sirnka Kidney Kharap || Trailer || Natia Comedy,Utkal Cartoon Universe ,2026-04-07T01:30:00Z,1,Film & Animation,"['natia comedy', 'natia', 'zombie', 'dhana rana', 'dhana naba', 'dhana hela zoombie', 'natia comedy dhana story', 'natia bhuta story', 'natia comedy trailer', 'new natia comedy episodes', 'goli sir', 'goli sirnka kidney failure', 'goli sir in hospital', 'natia goli sir']",786020,9020,78,PT1M23S,Petrol engine vs Diesel engine - https://www.youtube.com/watch?v=zgjjzqDtSp4,2026-04-12T10:45:24.470229,trending
K1oj6NPag2A,Team Franklin Vs Team Hulk Slap Challenge In Indian Bike Driving 3d,HandsomeGamer,2026-04-12T01:30:17Z,22,People & Blogs,"['indian bike driving 3d franklin vs hulk slap challenge', 'indian bikes driving 3d franklin vs hulk slap challenge', 'team franklin vs team hulk slap challenge', 'indian bike driving 3d', 'indian bikes driving 3d', 'indian bike driving 3d cheat codes', 'indian bike driving 3d update', 'indian bike driving 3d new update', 'indian bike driving 3d story', 'indian bike driving 3d slap challenge', 'indian bike driving 3d handsomegamer', 'handsomegamer']",196815,0,16,PT15M37S,"Team Franklin Vs Team Hulk Slap Challenge In Indian Bike Driving 3d

Credit - @rohitgamingstudio6902 

indian bike driving 3d franklin vs hulk slap challenge
indian bikes driving 3d franklin vs hulk slap challenge
indian bike driving 3d slap challenge
team franklin vs team hulk slap challenge
indian bike driving 3d
indian bikes driving 3d
indian bike driving 3d update
indian bike driving 3d new update",2026-04-12T10:45:24.470229,trending
9cLEi8PlJUM,Hindi Gana 🥀 Sadabahar Song 💓 हिंदी गाने ❣️ Purane Gane Mp3 💕 Filmi Gaane | Durga Boss,Maghi Records,2026-04-09T00:30:06Z,10,Music,"['Maghi Records', 'durga boss romantic hindi songs', 'durga boss nonstop top 10 hindi songs and', 'durga boss nonstop top 10 hindi songs and video', 'durga boss nonstop old hindi songs', 'durga boss nonstop top 10 hindi songs', 'sadabahar purane gane', 'sadabahar hindi gane', 'sadabahar hindi gana', 'sadabahar hindi songs', 'hindi purane gane', 'purane filmi gane', 'top 10 durga boss romantic songs hindi love jukebox 2025', 'purane gane mp3', 'durga boss sad love songs']",639108,2112,19,PT35M8S,"Hindi Gana 🥀 Sadabahar Song 💓 हिंदी गाने ❣️ Purane Gane Mp3 💕 Filmi Gaane | Durga Boss 
Hindi Gana 🥀 Sadabahar Song 💓 हिंदी गाने ❣️ Purane Gane Mp3 💕 Filmi Gaane | Durga Boss 

✨ 90’s हिंदी सदाबहार गाने | Evergreen Hindi Songs Collection ✨

इस वीडियो में सुनिए 90 के दशक के सबसे प्यारे, रोमांटिक और सुपरहिट हिंदी गाने 🎶
ये गाने आज भी दिल को छू जाते हैं और पुरानी यादों को ताज़ा कर देते हैं ❤️

✔️ 90’s के सदाबहार गाने
✔️ पुराने रोमांटिक हिंदी सॉन्ग
✔️ Kumar Sanu, Udit Narayan, Alka Yagnik, Lata Mangeshkar के गाने
✔️ Old is Gold Hindi Songs

#90sHindiSongs​​
#EvergreenHindiSongs​​
#OldIsGold​​
#90sEvergreenSongs​​
#HindiOldSongs​​
#PuraneGaane​​
#HindiGana​​
#DurgaBoss​​ 

_________________________________________________

#दर्दभरेनगमेगानेमुकेश​​ #सर्वश्रेष्ठमुकेशहिटगाने​​ #oldhindilovesadsong​​
Hindi Gana🥀Sadabahar Song 💓हिंदी गाने ❣️Purane Gane Mp3 💕Filmi Gaane अल्का याग्निक कुमार सानू गीत
hindi gana
hindi song
filmi gaane
हिंदी गाना
hindi gane
mp3 gana
gane
हिंदी गाने
mp3
हिंदी गाणे
purane gane
gana
sadabahar song
हिंदी गाणी
filmi gana
गाने
sadabahar gane
फिल्मी गाना
हिंदी सॉन्ग
फिल्मी गाने
hindi songs
mp3 गाना
gaane
filmi song
songs hindi
mp3 gane
hindi geet
naye gane
गाना हिंदी
mp3 song
purane song
सदाबहार गाने
mp3 गाने
filmi gane
हिन्दी गाना
gana hindi
hindi gaan
mp3 mein gane
song hindi
हिंदी
पुराने गाने
हिंदी गीत
गाना
purana gana
गाणे
hindi gana mp3
mp3 ke gane
hindi गाना
song
sadabahar purane gane
gaana
फिल्मी सॉन्ग
hindi purane gane
hindi gana video
sadabahar gana
purane gana
gana mp3
gane hindi
hindi geeto
gane gane
gana gana
gana song
mp3 hindi song
hindi
हीदी गाणे
acche acche gane
gane mp3
sadabahar hindi gane
hindi gaane
hindi gana purana
gaana hindi
ke gane
gane purane
mp3 gana hindi
hindi sad song
hindi mp3
purana song
hindi sadabahar gane
gaane filmi
हिंदी गाना वीडियो
hindi gana song
सदाबहार पुराने गाने
naye gana
bollywood songs
hindi gayan
हिदी गाणीfilmi geet
hindi gane mp3
video gana
purane hindi gane
sad song
नए गाने
mp 3
video gane
sadabahar hindi song
purana hindi gana
गाणे हिंदी
hindi sadabahar song
हींदी गाणी
hindi gane purane
mp3 hindi gana
sadabahar geet
hindi gane song
भक्ति सॉन्ग
हिंदी गाना mp3
गाने हिन्दी
हींदीगाणे
गाने गाने
purana hindi song
songs
acche gaane
sadabahar
hindi song gana
hindi filmi gane
हिन्दी गाने
mp3 के गाने
सदाबहार गाना
#latamangeshkar​​
#kumarsanusongs​​
#kumarsongs​​
#mukeshsuperhitsongs​​
#uditnarayansongs​​
#uditnarayan​​
#kishorekumarsongs​​
#kishorekumar​​
#bewafasonga​​
#oldhindilovesadsong​​
#90shindisongs​​
#सदाबहार​​ पुराने गाने
#90sromanticsongs​​
#hindisadsongs​​
#kumarsanusongs​​
#kishorekumarsongs​​
#Dardbharegeet​​
#बॉलीवुडदर्दभरेगीत​​ 
#90severgreen​​ 
#Besthindisongs​​ 
#AzizAlkaduetsongs​​ 
#bollywoodsongs​​ 
#Allbollywoodsongs​​ 
#EvergreenHits​​ 
#अनुराधा​​ पौडवाल सदाबहार गाने 
#Bollywoodsongs​​ 
#allBollywoodsongs​​ 
#Mukeshsuperhitsongs​​ #MukeshDardbharenagmegane​​ 
#मुकेश​​ के गाने
#दर्द​​ भरेगीत
#दर्दभरेनगमेगानेमुकेश​​ 
#सर्वश्रेष्ठमुकेशहिटगाने​​ 
#सुपरहिटहिंदीगाने​​ 
#allsongsold​​ 
#oldisgoldsongs​​
#Bollywoodallsong​​ 
#मिलते​​ मिलते हसी वादियो में
#रबकरे​​ तुझको भी प्यार
#तारों​​ का चमकता गहना हो
#तूने​​ प्रीत जो मुझसे जोड़ी
#क्या​​ तुम्हें पता है ऐगुलशन
#तेरी​​ दुल्हन सजाऊंगी
#क्या​​ नहीं किया क्या किया
#छोड़​​ के नाजा ओपिया
#कसमखा​​ कर कहो
#एक​​ मेरी गली की लड़की
#logicmusicofficialSongs​​ 

List :
01.आयेगी हर पल तुझे मेरी
02.क्यों किसी को प्यार के
03.दिल का आलम है ये
04.चाहा तो बहुत ना चाहे तुम्हे
05.हम ऐसे करेंगे प्यार
06.अरे रे अरे यह क्या हुआ
07.ए काश के हम सनम
08.चोरी चोरी चुपके चुपके
09.आयेगी हर पल तुझे मेरी
10.भीड़ में तेन्हाई में मुझे 
11.आंख है भरी भरी और
12.हम तुमको निग़ाहों में इस
13.किसी से तुम प्यार करो
14.दो अंजाने अजनबी चले 
15.सातो जन्म में तेरे साथ
16.तारो का चमकता गहना हो
17.चांद से पर्दा कीजिए कहीं
18.हर दिल जो प्यार करेगा
19.हम यार हैं तुम्हारे हमसे
20.कितना प्यारा है यह चेहरा
21.हां मैंने भी प्यार किया है
22.तेरे नाम हमने किया है
23.हमें तुमसे हुआ है प्यार
24.दिल लगा लिया मैंने तुमसे
25.देखने वालों ने क्या क्या
26.गोरे गोरे मुखड़े पे काला
27.आज कहना जरूरी है
28.दिल में दर्द सा जगा है
29.कहो ना प्यार है कहो
30.टिप टिप बरसा पानी
31.तुमसे मिलने को दिल करता है
32.एक सनम चाहिए आशिकी के 
33.मैंने प्यार तुम्ही से किया है मैने
34.हद से ज्यादा सनम तुझे प्यार 
35.हमसे प्यार करो हमसे प्यार करो
36.जानेमन चुपके चुपके सारी दुनिया
37.दीवाना मैं तेरा दीवाना, दीवाना
38.हर दिल जो प्यार करेगा तुझे
39.चंदा सितारे बिंदिया तुम्हारी
40.जब तक रहेगा सीने में दिल 
41.कौन है जो सपनों में आया
42.आती है तेरी याद बहुत आती 
43.आएगी हर पल तुझे मेरी याद
44.चोरी चोरी दिल तेरा चुराएंगे
45.ऐसी दीवानगी देखी नहीं कहीं 

#old​​ 
#sadabaharpuranegane​​ 
#oldisgold​​ 
#oldmelody​​ 
#hemlata​​ 
#latamangeshkar​​
#ashabhosle​​
#mohdrafi​​
#latamangeshkar​​",2026-04-12T10:45:24.470229,trending
FKSdXH89jbo,Mutiny (2026) Official Trailer - Jason Statham,Lionsgate Movies,2026-04-09T15:05:06Z,1,Film & Animation,"['Jason Statham', 'action thriller', 'Lionsgate trailer', '2026 movies', 'new movie trailer', 'revenge thriller', 'conspiracy thriller', 'intense action scenes', 'special forces hero', 'crime action movie', 'thriller movie trailer', 'explosive trailer', 'gritty action film', 'Annabelle Wallis', 'Jean-Francois Richet', 'suspenseful trailer', 'crime thriller 2026', 'adrenaline action', 'undercover secrets', 'new Statham movie', 'action fans', 'cinematic trailer', 'LG', 'lionsgate', 'trailer', 'official trailer']",5708501,44875,4955,PT2M16S,"In MUTINY, after witnessing his billionaire boss’s murder and being framed for the crime, Cole Reed (Jason Statham) boards a cargo ship on a one-man crusade to avenge his boss’ death only to discover an international conspiracy.

Lionsgate presents, a MadRiver Pictures and Punch Palace production.

Subscribe to the LIONSGATE YouTube Channel for the latest movie trailers, clips, and more: 
https://www.instagram.com/mutinyfilm
https://www.facebook.com/MutinyMovie/
https://twitter.com/mutinymovie
https://www.tiktok.com/@mutinymovie

#MutinyMovie",2026-04-12T10:45:24.470229,trending
mBZvFtCVJ0I,Minecraft Day 18 - I Restored All The Villagers And Animals In My Village!,JENI GAMING 2.0,2026-04-12T05:00:07Z,20,Gaming,"['minecraft', 'minecraft gameplay', 'minecraft shorts', 'jeni gaming', 'jenni gaming', 'jenny gaming', 'jeni gaming 2.0', 'jeni gaming minecraft day 18', 'minecraft day 18 jeni gaming 2.0', 'minecraft in tamil', 'minecraft day 100', 'minecraft mod', 'minecraft builds', 'minecraft cartoon', 'minecraft challenge', 'minecraft house', 'minecraft live', 'minecraft memes', 'minecraft shadder', 'minecraft tamil', 'minecraft new update', 'minecraft survival', 'minecraft mods', 'minecraft series']",35619,2331,1079,PT16M20S,"Thank you for watching 💚 🎀💚
Like💓 Share🔄 and Subscribe♥️ Makkale🙏

----------------------------------------------------------------------------------
◾◾MOBILE SPECS◾◾

Face Cam : IPHONE 12
iOS Version : 16.1.1
Capacity : 128GB
Video Editing Mobile : REDMI NOTE 12 PRO 5G
Gaming Mobile : REDMI NOTE 12 PRO 5G
Android version : 12 SP1A.210812.016
Processor : Dimensity 1080 Octo-core Max 2.6GHz
RAM : 8GB + 3GB Extended
ROM : 256GB
Headphone : BOAT ROCKERZ 450
Video editing app : KINEMASTER PREMIUM
Thumbnail maker : PIXEL LAB & PIXEL CUT 

◾◾PC SPECS◾◾
Processor : Intel i7-12700F
Motherboard : ASUS Prime B760M A WIFI D5
RAM : DDR-5 16×2 GB 5200MHZ
Hardisk : SATA 2TB
SSD : NVME P3 500GB
Monitor : SAMSUNG 27"" LED 2K QHD 165Hz
Cabinet : Cooler Master K501L RGB
SMPS : PM650D
Keyboard & Mouse : Zebronics Transformer 1

GRAPHICS PROCESSING UNIT:
Graphics Card - GIGABYTE RTX 3060 WIND FORCE     
Memory  - 12GB DDR6 OC

----------------------------------------------------------------------------------

#minecraft #gameplay #jenigaming2 
#minecraftshorts #minecraftmemes #minecraftpe 
#minecraftanimation #minecraftsurvival 
#minecraftnetherportal #minecraftnetherupdate 
#minecraftnetherite #minecraftnether 
#minecraftmeme #minecraftlive #mine #minecraftbuilding #minecraftgameplay 
#minecrafttamilgameplay #minecraftjenigaming
#jenigamingminecraft #jenigaming2minecraft
#funny #tamil #survival #game #reactionvideo 
#tamilhorror #facecam #jeni #jenigaming 
#jenni #jenny #jenigaming7204 #tamilgamer 
#facecamreaction #girlgamer #funnyhorrorstories 

----------------------------------------------------------------------------------
KEYWORDS:

Minecraft Day 18 - I Restored All the Villagers and Animals in My Village
minecraft 
minecraft gameplay
minecraft gameplay in tamil
minecraft full gameplay in tamil
minecraft funny gameplay in tamil 
minecraft full walkthrough
minecraft playthrough
minecraft house
minecraft shorts
minecraft curious 
minecraft video
minecraft 100 days
minecraft game
minecraft movie 
minecraft cartoon
minecraft update
minecraft tamil gameplay
minecraft gameplay jeni gaming 2.0
jeni gaming minecraft 
minecraft  jeni gaming 2.0 
jenni gaming minecraft gameplay
jeni gaming 2.0 minecraft 
minecraft jeni gaming 2.0
minecraft tamil gameplay
minecraft tamil game
jeni gaming
jeni gaming 2.0
jenny gaming
jenni gaming
jenni gaming 2.0
jenni
jeni
jenny
jenni gaming 7204
jeni gaming 7204",2026-04-12T10:45:24.470229,trending
QBrdVv2jQ5k,Mehraru Se Kehu Na Jital Ba,Khesari Lal Yadav - Topic,2026-04-10T15:26:18Z,10,Music,"['Khesari Lal Yadav', 'Shilpi Raj', 'Mehraru Se Kehu Na Jital Ba']",184385,17667,384,PT4M17S,"Provided to YouTube by Annapurna Films

Mehraru Se Kehu Na Jital Ba · Khesari Lal Yadav · Shilpi Raj

Mehraru Se Kehu Na Jital Ba

℗ 2026 Annapurna Films

Author: Akhilesh Kashyap
Composer: Adarsh Singh
Composer: Raushan Singh

Auto-generated by YouTube.",2026-04-12T10:45:24.470229,trending
KA5uoiyRgcM,NiluvaNivvade Trailer | Shanmukh jaswanth | Vinayshanmukh | Chandana payaavula | Vijai bulganin | RR,Vinay Shanmukh,2026-04-10T11:45:26Z,10,Music,[],174870,6055,94,PT1M14S,"#niluvanivvade trailer ❤️

Cast - @shannu_7 @chandana_payaavula 

Produced by @refresh_ritmo @harshath_peram 

Music & singer - @vijai_bulganin 

Directed & shot & Edited by @vinayshanmukh 

Costumes - @navya.marouthu 

Executive producer - @singamsetty_mohan_sai 

Production manager - @_prasanna_sribhashyam_ 

Jewellery designer - @parinaya.collections 

Second camera - @dop_yaashwin.dutt 

Associate camera & drone - @warriors_mohan_photography 

Assistant camera - @rajesh__pandu_ @chanduuuuuu_9 
@hey_aniluu",2026-04-12T10:45:24.470229,trending
UOwU3x3KzKs,🌿FREE FIRE LIVE🌿PLAYING BR-RANKED😎UNDER THE WATER🎮🎯 ON LIVE - GARENA FREE FIRE,DAD I AM OK GAMING,2026-04-11T21:12:50Z,20,Gaming,"['#Dad i am ok Gaming', '#free fire', '#free fire live', '#garena free fire', '#free fire max', '#free fire diamond', '#free fire max live', '#free fire gameplay', '#gaming live', '#gaming prank', '#gaming challenges', '#gaming vlog', '#gaming funny videos', '#gaming id', '#free fire dad i am ok gaming', '#dadiamokgaming', '#HINDIGAMING', '#trendingvideo', '#gamingvideo', '#gamer', '#livestreamer', 'shortsvideo', 'viralshorts', 'shorts']",320461,4965,0,PT6H19M51S,"🌿FREE FIRE LIVE🌿PLAYING BR-RANKED😎UNDER THE WATER🎮🎯 ON LIVE - GARENA FREE FIRE
#freefirelive #shortsfeed #dadiamokgaming",2026-04-12T10:45:25.241686,trending
